cliente_id,regiao,segmento_negocio,canal_relacionamento,porte_cliente,distancia_cd_km,volume_medio_entregue_kg,entregas_mes,ticket_medio_rs,receita_mensal_estimada_rs,lead_time_medio_dias,entregas_no_prazo_pct,custo_medio_entrega_rs,custo_logistico_mensal_rs,custo_por_kg_rs,taxa_ocorrencias_pct,variabilidade_demanda_pct,pedidos_urgentes_pct,prioridade_contrato,risco_operacional_score,anomalia_sintetica,tipo_anomalia_sintetica,cluster_teorico_sintetico
CLI_01746,Nordeste,Varejo,B2B,Pequeno,252.2,1106.1,8,6249.6,49996.77,4.02,85.63,553.06,4424.48,0.5,5.19,22.22,51.44,Alta,30.48,0,normal,Longa distância alto custo
CLI_01747,Nordeste,Indústria,Venda direta,Grande,187.9,143.5,5,1024.77,5123.84,2.67,92.74,354.03,1770.15,2.4671,6.57,47.64,39.09,Baixa,25.52,0,normal,Baixo volume instável
CLI_01748,Sudeste,E-commerce,Marketplace,Médio,52.7,807.9,11,5022.14,55243.53,2.97,97.34,198.69,2185.59,0.2459,1.95,20.89,16.62,Alta,14.63,0,normal,Recorrentes padrão
CLI_01749,Centro-Oeste,Varejo,Distribuidor,Médio,136.4,868.4,13,4225.55,54932.11,3.01,92.72,235.86,3066.18,0.2716,3.96,25.31,13.38,Média,19.53,0,normal,Recorrentes padrão
CLI_01750,Sul,Varejo,B2B,Pequeno,129.1,707.8,11,6283.1,69114.15,2.1,91.96,227.61,2503.71,0.3216,1.96,27.11,21.56,Média,17.25,0,normal,Recorrentes padrão
CLI_01751,Norte,E-commerce,Distribuidor,Grande,189.5,656.0,9,7164.79,64483.14,5.24,81.62,564.12,5077.08,0.8599,6.22,21.59,24.16,Alta,34.56,0,normal,Longa distância alto custo
CLI_01752,Centro-Oeste,Varejo,B2B,Médio,57.0,1882.9,22,9573.92,210626.15,1.43,96.86,256.18,5635.96,0.1361,1.96,11.59,13.19,Premium,9.64,0,normal,Estratégicos urbanos
CLI_01753,Sudeste,E-commerce,B2B,Médio,213.7,120.7,3,1118.52,3355.57,3.73,89.57,276.57,829.71,2.2914,6.98,34.48,29.09,Baixa,28.07,0,normal,Baixo volume instável
CLI_01754,Nordeste,Serviços,B2B,Médio,78.0,200.6,5,1596.5,7982.49,2.0,84.36,267.34,1336.7,1.3327,6.13,46.47,56.79,Baixa,30.46,0,normal,Baixo volume instável
CLI_01755,Sudeste,Varejo,B2B,Médio,84.3,755.1,9,2860.17,25741.54,2.03,90.74,289.46,2605.14,0.3833,2.8,18.22,24.36,Média,17.6,0,normal,Recorrentes padrão
CLI_01756,Sudeste,E-commerce,B2B,Médio,258.3,620.9,10,3141.78,31417.85,4.18,83.84,841.73,8417.3,1.3557,8.71,21.62,33.39,Média,32.99,0,normal,Longa distância alto custo
CLI_01757,Sudeste,Varejo,B2B,Pequeno,29.5,1496.4,11,9368.42,103052.62,2.07,95.45,170.87,1879.57,0.1142,0.8,13.56,24.5,Alta,12.56,0,normal,Estratégicos urbanos
CLI_01758,Norte,Atacado,Marketplace,Médio,437.8,123.6,3,3877.59,11632.77,5.74,63.33,633.62,1900.86,5.1264,15.02,29.37,45.12,Média,57.03,0,normal,Críticos operacionais
CLI_01759,Sul,Serviços,B2B,Grande,265.2,497.4,7,2859.14,20013.95,5.07,65.32,662.13,4634.91,1.3312,10.44,41.94,51.13,Alta,52.86,0,normal,Críticos operacionais
CLI_01760,Centro-Oeste,Serviços,Distribuidor,Pequeno,277.5,510.2,4,3118.06,12472.25,4.08,65.77,497.79,1991.16,0.9757,12.41,23.6,64.55,Alta,50.3,0,normal,Críticos operacionais
CLI_01761,Sul,Varejo,Marketplace,Pequeno,80.0,599.9,12,8183.53,98202.32,3.04,91.99,286.61,3439.32,0.4778,4.07,19.46,30.05,Média,20.84,0,normal,Recorrentes padrão
CLI_01762,Sul,Varejo,B2B,Pequeno,62.3,1333.4,16,7923.23,126771.7,1.51,99.5,202.07,3233.12,0.1515,2.05,10.7,15.13,Alta,8.2,0,normal,Estratégicos urbanos
CLI_01763,Sul,Varejo,B2B,Pequeno,41.8,1468.7,24,7328.4,175881.67,1.7,92.08,258.93,6214.32,0.1763,1.72,6.02,9.07,Alta,12.28,0,normal,Estratégicos urbanos
CLI_01764,Sudeste,Varejo,B2B,Pequeno,27.8,1194.0,20,8673.35,173466.99,1.75,95.39,234.45,4689.0,0.1964,2.09,9.84,11.32,Alta,11.14,0,normal,Estratégicos urbanos
CLI_01765,Sudeste,Varejo,Marketplace,Médio,69.6,1550.2,19,12118.67,230254.64,1.01,93.22,191.42,3636.98,0.1235,2.79,15.77,5.99,Premium,11.53,0,normal,Estratégicos urbanos
CLI_01766,Sudeste,Indústria,B2B,Pequeno,37.3,1319.5,21,13425.15,281928.07,1.19,99.5,219.76,4614.96,0.1665,2.37,12.74,27.83,Premium,8.95,0,normal,Estratégicos urbanos
CLI_01767,Norte,Varejo,B2B,Pequeno,247.4,541.6,8,3005.43,24043.41,7.79,46.64,605.04,4840.32,1.1171,14.43,72.33,53.78,Média,79.02,0,normal,Críticos operacionais
CLI_01768,Sudeste,Atacado,B2B,Médio,58.6,1432.2,17,9073.0,154240.93,1.92,97.21,181.48,3085.16,0.1267,1.97,11.8,21.29,Alta,11.35,0,normal,Estratégicos urbanos
CLI_01769,Sudeste,Atacado,Venda direta,Pequeno,21.3,1327.5,17,8486.81,144275.81,1.06,93.33,220.82,3753.94,0.1663,1.45,8.69,28.01,Premium,11.59,0,normal,Estratégicos urbanos
CLI_01770,Centro-Oeste,Varejo,Venda direta,Grande,171.9,105.5,4,784.0,3136.02,3.15,93.74,254.84,1019.36,2.4155,6.46,38.21,29.05,Baixa,23.94,0,normal,Baixo volume instável
CLI_01771,Sudeste,Atacado,Venda direta,Grande,401.9,762.6,6,6310.38,37862.28,3.82,78.89,865.82,5194.92,1.1354,5.85,28.16,33.99,Média,34.22,0,normal,Longa distância alto custo
CLI_01772,Sudeste,Atacado,Marketplace,Médio,142.0,107.8,4,1454.78,5819.11,3.0,89.42,365.98,1463.92,3.395,4.93,58.44,35.37,Média,28.44,0,normal,Baixo volume instável
CLI_01773,Nordeste,Atacado,Distribuidor,Pequeno,389.4,1341.6,7,6455.56,45188.94,4.13,86.95,778.14,5446.98,0.58,6.7,31.21,0.0,Alta,27.75,0,normal,Longa distância alto custo
CLI_01774,Sudeste,Atacado,B2B,Médio,112.0,97.9,6,1243.98,7463.85,3.0,99.5,254.19,1525.14,2.5964,5.89,50.79,18.73,Baixa,20.03,0,normal,Baixo volume instável
CLI_01775,Nordeste,Varejo,Distribuidor,Grande,155.1,763.1,8,5594.13,44753.06,4.45,80.04,665.06,5320.48,0.8715,7.42,20.2,37.78,Alta,35.46,0,normal,Longa distância alto custo
CLI_01776,Sudeste,Atacado,Marketplace,Médio,111.6,697.4,7,4499.94,31499.59,1.68,91.31,223.61,1565.27,0.3206,4.76,17.82,25.85,Média,17.82,0,normal,Recorrentes padrão
CLI_01777,Sudeste,E-commerce,B2B,Pequeno,398.3,987.3,8,4774.99,38199.94,4.76,81.82,674.56,5396.48,0.6832,3.06,36.04,47.35,Média,34.75,0,normal,Longa distância alto custo
CLI_01778,Sudeste,Varejo,B2B,Pequeno,94.6,556.5,10,3949.37,39493.75,4.03,88.88,278.0,2780.0,0.4996,5.05,27.72,32.77,Média,27.36,0,normal,Recorrentes padrão
CLI_01779,Nordeste,Indústria,Venda direta,Médio,157.8,778.0,13,4283.41,55684.29,3.11,91.04,322.73,4195.49,0.4148,4.47,22.36,11.67,Média,20.75,0,normal,Recorrentes padrão
CLI_01780,Sudeste,Serviços,B2B,Pequeno,78.4,734.2,8,4847.85,38782.77,2.54,88.48,265.15,2121.2,0.3611,2.82,17.73,26.84,Média,20.54,0,normal,Recorrentes padrão
CLI_01781,Sul,Atacado,Distribuidor,Médio,44.2,1182.6,23,6051.02,139173.55,1.26,93.42,220.35,5068.05,0.1863,2.62,14.01,10.34,Premium,12.05,0,normal,Estratégicos urbanos
CLI_01782,Sudeste,Varejo,Distribuidor,Médio,227.1,213.9,4,771.53,3086.14,1.45,75.91,305.98,1223.92,1.4305,5.82,54.55,35.63,Média,33.73,0,normal,Baixo volume instável
CLI_01783,Sudeste,Varejo,B2B,Pequeno,62.0,380.6,10,2886.84,28868.36,2.47,89.65,310.8,3108.0,0.8166,4.5,26.62,25.65,Média,21.81,0,normal,Recorrentes padrão
CLI_01784,Sudeste,Indústria,Distribuidor,Pequeno,72.3,1431.5,15,10514.28,157714.26,1.45,96.72,230.49,3457.35,0.161,1.45,12.75,29.2,Premium,10.92,0,normal,Estratégicos urbanos
CLI_01785,Sudeste,E-commerce,Distribuidor,Grande,147.8,929.4,12,3272.24,39266.92,2.45,91.0,212.93,2555.16,0.2291,4.34,15.34,13.68,Média,18.31,0,normal,Recorrentes padrão
CLI_01786,Sudeste,Varejo,B2B,Pequeno,55.3,121.6,4,1588.14,6352.55,3.63,82.95,448.99,1795.96,3.6924,5.03,35.9,24.75,Média,30.65,0,normal,Baixo volume instável
CLI_01787,Sul,E-commerce,Distribuidor,Médio,53.9,849.2,15,5505.55,82583.27,1.59,85.67,368.81,5532.15,0.4343,3.19,11.75,32.66,Média,20.04,0,normal,Recorrentes padrão
CLI_01788,Norte,E-commerce,Marketplace,Pequeno,477.3,464.0,7,7173.91,50217.34,3.56,85.63,766.06,5362.42,1.651,5.36,23.0,19.24,Alta,26.83,0,normal,Longa distância alto custo
CLI_01789,Centro-Oeste,Serviços,B2B,Médio,106.3,149.7,4,916.65,3666.61,3.46,95.29,319.53,1278.12,2.1345,3.32,37.04,40.66,Média,22.26,0,normal,Baixo volume instável
CLI_01790,Sudeste,Atacado,Marketplace,Pequeno,59.7,1169.6,13,12015.43,156200.61,2.36,97.03,224.5,2918.5,0.1919,1.84,11.41,20.38,Alta,12.35,0,normal,Estratégicos urbanos
CLI_01791,Centro-Oeste,Varejo,Marketplace,Pequeno,301.0,325.3,5,2099.33,10496.65,4.11,99.5,158.32,791.6,0.4867,7.82,17.03,49.42,Baixa,22.51,0,normal,Baixo volume instável
CLI_01792,Sudeste,Varejo,B2B,Médio,73.3,488.6,10,3538.22,35382.17,2.85,90.69,165.14,1651.4,0.338,3.71,22.49,36.94,Média,21.93,0,normal,Recorrentes padrão
CLI_01793,Sudeste,Indústria,Venda direta,Médio,45.5,1591.3,24,12600.02,302400.52,2.05,95.66,233.19,5596.56,0.1465,1.96,9.16,17.19,Alta,12.02,0,normal,Estratégicos urbanos
CLI_01794,Centro-Oeste,E-commerce,Distribuidor,Médio,430.5,752.0,9,6151.55,55363.95,3.35,88.52,829.52,7465.68,1.1031,5.73,10.28,25.23,Alta,23.54,0,normal,Longa distância alto custo
CLI_01795,Sudeste,E-commerce,Venda direta,Pequeno,281.2,519.1,4,3083.87,12335.49,6.29,80.77,700.73,2802.92,1.3499,19.89,23.33,48.66,Alta,49.8,0,normal,Críticos operacionais
CLI_01796,Sudeste,Indústria,B2B,Pequeno,114.5,720.6,4,4285.11,17140.43,2.1,93.71,355.65,1422.6,0.4935,3.09,17.93,44.14,Alta,17.63,0,normal,Recorrentes padrão
CLI_01797,Centro-Oeste,Atacado,B2B,Médio,226.7,733.1,4,5602.22,22408.88,4.1,76.96,785.2,3140.8,1.0711,5.22,14.99,16.1,Alta,32.59,0,normal,Longa distância alto custo
CLI_01798,Sudeste,Indústria,Marketplace,Pequeno,104.6,424.7,10,3989.49,39894.93,1.83,93.49,151.24,1512.4,0.3561,2.08,13.61,19.96,Média,13.8,0,normal,Recorrentes padrão
CLI_01799,Centro-Oeste,Varejo,B2B,Pequeno,187.5,965.2,6,5803.59,34821.53,5.06,88.4,895.87,5375.22,0.9282,2.73,33.04,27.36,Alta,28.81,0,normal,Longa distância alto custo
CLI_01800,Norte,Indústria,Distribuidor,Pequeno,318.9,634.5,8,4463.35,35706.83,4.74,89.32,704.37,5634.96,1.1101,8.76,25.11,41.49,Alta,31.89,0,normal,Longa distância alto custo
CLI_01801,Centro-Oeste,Indústria,Distribuidor,Pequeno,370.6,684.6,6,3880.49,23282.97,4.69,89.6,625.82,3754.92,0.9141,4.61,19.42,18.06,Média,25.93,0,normal,Longa distância alto custo
CLI_01802,Sul,Varejo,B2B,Médio,248.0,1084.1,6,6053.61,36321.64,4.4,86.75,899.18,5395.08,0.8294,4.98,32.97,30.75,Alta,30.14,0,normal,Longa distância alto custo
CLI_01803,Sudeste,Varejo,B2B,Pequeno,59.6,1807.5,22,8114.55,178520.15,1.46,98.1,225.59,4962.98,0.1248,1.79,8.5,14.28,Premium,8.47,0,normal,Estratégicos urbanos
CLI_01804,Centro-Oeste,Varejo,Marketplace,Médio,509.8,536.9,3,4868.32,14604.97,3.98,83.85,759.94,2279.82,1.4154,5.79,25.37,38.58,Média,31.31,0,normal,Longa distância alto custo
CLI_01805,Norte,Varejo,Marketplace,Médio,245.9,680.0,9,4278.81,38509.28,4.97,89.27,693.18,6238.62,1.0194,3.64,24.49,13.91,Média,26.44,0,normal,Longa distância alto custo
CLI_01806,Centro-Oeste,Indústria,Marketplace,Pequeno,473.6,481.1,6,6223.32,37339.91,5.23,80.31,626.76,3760.56,1.3028,5.35,10.33,33.25,Alta,34.13,0,normal,Longa distância alto custo
CLI_01807,Centro-Oeste,Indústria,Distribuidor,Médio,21.2,928.4,20,11049.62,220992.34,1.2,95.75,146.51,2930.2,0.1578,1.31,10.97,21.42,Alta,9.96,0,normal,Estratégicos urbanos
CLI_01808,Sul,Varejo,Distribuidor,Pequeno,165.7,509.3,10,3358.83,33588.27,2.34,93.88,322.0,3220.0,0.6322,3.04,12.77,24.59,Média,15.79,0,normal,Recorrentes padrão
CLI_01809,Sudeste,Indústria,B2B,Grande,83.2,831.6,10,4030.05,40300.52,1.8,82.64,173.98,1739.8,0.2092,3.76,14.55,10.84,Média,21.51,0,normal,Recorrentes padrão
CLI_01810,Centro-Oeste,Indústria,B2B,Pequeno,56.4,1293.4,18,11068.12,199226.19,1.88,95.54,196.92,3544.56,0.1522,1.57,3.91,25.68,Premium,11.45,0,normal,Estratégicos urbanos
CLI_01811,Sudeste,E-commerce,Marketplace,Pequeno,74.3,418.6,10,2478.67,24786.74,2.14,86.24,213.82,2138.2,0.5108,4.21,23.18,22.7,Alta,22.37,0,normal,Recorrentes padrão
CLI_01812,Sudeste,Varejo,B2B,Pequeno,138.4,510.6,6,3140.57,18843.41,2.03,90.78,170.4,1022.4,0.3337,3.0,18.75,26.6,Alta,17.97,0,normal,Recorrentes padrão
CLI_01813,Sudeste,Indústria,B2B,Pequeno,101.1,101.4,4,1782.25,7129.0,3.81,88.6,404.86,1619.44,3.9927,8.86,35.66,31.78,Média,30.63,0,normal,Baixo volume instável
CLI_01814,Sudeste,E-commerce,Distribuidor,Pequeno,62.0,741.2,11,3575.62,39331.87,1.69,95.92,356.15,3917.65,0.4805,3.78,17.83,32.37,Alta,14.62,0,normal,Recorrentes padrão
CLI_01815,Sul,Varejo,Venda direta,Pequeno,152.4,287.4,6,746.15,4476.92,3.13,98.41,256.31,1537.86,0.8918,4.93,21.11,39.22,Baixa,18.38,0,normal,Baixo volume instável
CLI_01816,Centro-Oeste,Atacado,B2B,Pequeno,256.0,798.6,5,2953.71,14768.56,5.21,84.84,766.95,3834.75,0.9604,4.24,30.01,38.22,Média,33.17,0,normal,Longa distância alto custo
CLI_01817,Centro-Oeste,E-commerce,B2B,Pequeno,91.8,406.0,3,311.57,934.72,3.75,82.96,379.12,1137.36,0.9338,3.93,42.89,52.35,Baixa,33.37,0,normal,Baixo volume instável
CLI_01818,Sudeste,Varejo,Distribuidor,Pequeno,113.7,981.6,18,4740.16,85322.93,2.34,92.76,247.23,4450.14,0.2519,1.6,19.72,32.66,Média,17.06,0,normal,Recorrentes padrão
CLI_01819,Sul,Serviços,B2B,Pequeno,98.2,651.0,9,4254.68,38292.14,2.14,99.5,301.23,2711.07,0.4627,2.95,27.1,26.05,Média,13.41,0,normal,Recorrentes padrão
CLI_01820,Norte,Atacado,Distribuidor,Pequeno,341.8,990.6,5,3882.47,19412.34,5.3,82.23,801.25,4006.25,0.8089,5.26,40.02,35.56,Alta,36.9,0,normal,Longa distância alto custo
CLI_01821,Centro-Oeste,Atacado,Distribuidor,Pequeno,8.1,623.2,3,3572.03,10716.1,6.3,74.72,2130.7131958227615,6392.14,3.419,19.49,59.33,51.05,Média,58.32,1,custo_extremo,Críticos operacionais
CLI_01822,Nordeste,E-commerce,Distribuidor,Médio,25.364158133027324,747.6,9,4016.32,36146.85,2.27,89.65,410.03,3690.27,0.5485,5.5,24.2,25.93,Alta,21.74,1,distancia_extrema,Recorrentes padrão
CLI_01823,Centro-Oeste,Serviços,Marketplace,Grande,80.3,660.5,7,3479.23,24354.58,1.01,92.83,300.23,2101.61,0.4545,4.8,13.39,27.52,Alta,14.74,0,normal,Recorrentes padrão
CLI_01824,Norte,Varejo,Distribuidor,Pequeno,360.3,821.8,3,4586.26,13758.78,4.74,92.45,580.15,1740.45,0.706,6.08,20.51,23.54,Alta,25.8,0,normal,Longa distância alto custo
CLI_01825,Centro-Oeste,Indústria,B2B,Médio,158.6,230.5,4,1739.69,6958.77,2.29,81.61,398.76,1595.04,1.73,6.18,55.16,52.69,Baixa,33.8,0,normal,Baixo volume instável
CLI_01826,Centro-Oeste,Atacado,B2B,Pequeno,15.5,1152.7,18,6633.38,119400.87,1.88,95.71,130.81,2354.58,0.1135,1.4,10.85,17.09,Alta,11.37,0,normal,Estratégicos urbanos
CLI_01827,Norte,Indústria,Venda direta,Pequeno,129.7,961.4,15,3879.77,58196.51,2.91,92.7,200.01,3000.15,0.208,1.23,20.86,12.04,Média,16.67,0,normal,Recorrentes padrão
CLI_01828,Sudeste,Varejo,B2B,Grande,22.6,732.5,10,3777.8,37777.97,3.04,86.24,222.33,2223.3,0.3035,3.21,16.63,28.41,Média,23.56,0,normal,Recorrentes padrão
CLI_01829,Nordeste,Indústria,B2B,Pequeno,239.1,530.4,10,3766.27,37662.67,6.57,60.88,805.95,8059.5,1.5195,9.57,49.15,46.71,Baixa,59.48,0,normal,Críticos operacionais
CLI_01830,Sul,Varejo,Venda direta,Pequeno,69.6,722.9,7,4318.5,30229.48,2.37,94.51,223.11,1561.77,0.3086,7.19,11.71,25.86,Média,18.38,0,normal,Recorrentes padrão
CLI_01831,Sudeste,Serviços,Marketplace,Médio,72.8,623.4,8,3539.75,28317.99,1.63,93.69,222.99,1783.92,0.3577,2.54,14.22,26.44,Média,14.12,0,normal,Recorrentes padrão
CLI_01832,Norte,Varejo,Distribuidor,Pequeno,244.6,148.5,14,4289.75,60056.43,6.42,71.04,918.37,12857.18,6.1843,18.55,47.88,43.38,Baixa,58.31,0,normal,Críticos operacionais
CLI_01833,Sudeste,Atacado,B2B,Grande,77.0,749.2,12,2184.39,26212.73,2.57,99.32,243.97,2927.64,0.3256,0.47,15.12,9.48,Média,9.92,0,normal,Recorrentes padrão
CLI_01834,Sudeste,Atacado,Venda direta,Médio,34.8,1373.5,27,10253.51,276844.67,1.8,94.08,193.34,5220.18,0.1408,1.1,18.72,7.09,Premium,12.19,0,normal,Estratégicos urbanos
CLI_01835,Nordeste,Serviços,Distribuidor,Grande,51.6,1086.8,17,8289.65,140924.05,1.29,93.03,241.87,4111.79,0.2226,2.03,13.04,15.45,Alta,12.27,0,normal,Estratégicos urbanos
CLI_01836,Sudeste,Atacado,Distribuidor,Médio,34.9,871.2,11,8058.48,88643.32,1.64,96.3,215.93,2375.23,0.2479,2.03,7.85,28.55,Premium,11.41,0,normal,Estratégicos urbanos
CLI_01837,Centro-Oeste,Serviços,Distribuidor,Grande,24.9,1073.3,17,8261.48,140445.13,1.24,95.88,272.45,4631.65,0.2538,1.7,11.61,20.4,Alta,10.25,0,normal,Estratégicos urbanos
CLI_01838,Sudeste,Atacado,Venda direta,Pequeno,65.4,492.4,11,5764.45,63408.94,2.8,90.85,206.01,2266.11,0.4184,5.33,19.66,21.68,Média,21.22,0,normal,Recorrentes padrão
CLI_01839,Sul,Serviços,Distribuidor,Médio,102.1,128.5,2,2134.62,4269.23,3.64,82.06,389.96,779.92,3.0347,7.18,44.11,23.29,Média,33.72,0,normal,Baixo volume instável
CLI_01840,Nordeste,Indústria,Venda direta,Pequeno,135.2,30.0,3,1672.74,5018.23,3.97,86.08,312.68,938.04,10.4227,5.21,66.73,56.01,Baixa,36.07,0,normal,Baixo volume instável
CLI_01841,Sudeste,Serviços,Distribuidor,Médio,49.9,956.3,21,8511.84,178748.69,1.22,95.08,193.94,4072.74,0.2028,2.06,16.66,25.8,Premium,12.08,0,normal,Estratégicos urbanos
CLI_01842,Sudeste,Atacado,Marketplace,Grande,475.7,731.8,9,4620.98,41588.86,3.99,87.63,726.09,6534.81,0.9922,5.78,24.25,35.89,Alta,28.44,0,normal,Longa distância alto custo
CLI_01843,Sul,Varejo,B2B,Grande,42.5,1516.6,16,11527.3,184436.85,4.949357898838548,91.19,194.64,3114.24,0.1283,0.2,14.64,13.24,Alta,21.35,1,lead_time_extremo,Estratégicos urbanos
CLI_01844,Norte,Indústria,B2B,Pequeno,374.2,455.3,4,4600.92,18403.67,9.51,65.88,397.54,1590.16,0.8731,18.97,27.15,48.5,Alta,67.59,0,normal,Críticos operacionais
CLI_01845,Sudeste,Varejo,B2B,Pequeno,43.1,1390.1,20,9103.78,182075.68,1.37,93.97,230.36,4607.2,0.1657,0.47,18.71,18.92,Premium,11.74,0,normal,Estratégicos urbanos
CLI_01846,Norte,E-commerce,Distribuidor,Grande,352.5,825.0,10,4234.95,42349.5,4.48,74.09,761.5,7615.0,0.923,5.17,25.14,26.43,Alta,37.57,0,normal,Longa distância alto custo
CLI_01847,Sudeste,Atacado,B2B,Médio,90.7,730.2,13,4201.29,54616.74,2.03,81.69,238.71,3103.23,0.3269,2.68,13.14,35.62,Média,23.86,0,normal,Recorrentes padrão
CLI_01848,Sudeste,E-commerce,B2B,Pequeno,308.8,1011.1,9,7011.38,63102.39,4.4,75.27,809.77,7287.93,0.8009,6.87,30.03,20.56,Média,37.92,0,normal,Longa distância alto custo
CLI_01849,Sul,Atacado,Venda direta,Médio,122.7,530.8,8,4980.0,39840.01,3.22,88.95,234.88,1879.04,0.4425,3.61,11.67,13.13,Média,20.58,0,normal,Recorrentes padrão
CLI_01850,Sudeste,Varejo,Venda direta,Médio,174.6,151.5,3,2157.01,6471.04,2.66,84.38,287.49,862.47,1.8976,6.08,56.22,23.48,Baixa,30.48,0,normal,Baixo volume instável
CLI_01851,Sul,Atacado,B2B,Médio,91.5,507.9,12,4969.27,59631.23,3.79,85.72,163.86,1966.32,0.3226,5.97,19.69,20.35,Média,27.46,0,normal,Recorrentes padrão
CLI_01852,Sul,Atacado,B2B,Grande,363.4,562.0,13,4291.5,55789.55,5.56,60.72,478.55,6221.15,0.8515,16.36,24.36,56.33,Alta,59.59,0,normal,Críticos operacionais
CLI_01853,Sul,Indústria,B2B,Médio,22.3,1217.8,13,5185.67,67413.65,3.3,91.37,252.57,3283.41,0.2074,5.13,28.09,28.92,Alta,23.65,0,normal,Recorrentes padrão
CLI_01854,Sul,Varejo,Marketplace,Médio,110.5,368.7,5,1700.04,8500.2,3.27,86.5,262.82,1314.1,0.7128,4.67,60.12,40.85,Baixa,31.54,0,normal,Baixo volume instável
CLI_01855,Sudeste,Atacado,Distribuidor,Médio,83.4,209.7,5,1972.72,9863.6,4.26,84.24,330.34,1651.7,1.5753,6.22,67.49,42.52,Baixa,37.71,0,normal,Baixo volume instável
CLI_01856,Nordeste,Atacado,Venda direta,Médio,266.0,560.6,11,3711.53,40826.8,5.78,66.11,629.03,6919.33,1.1221,12.48,57.9,53.83,Alta,57.8,0,normal,Críticos operacionais
CLI_01857,Nordeste,E-commerce,Distribuidor,Médio,91.2,701.1,11,2176.79,23944.71,2.82,95.45,327.36,3600.96,0.4669,2.37,19.81,19.69,Média,15.94,0,normal,Recorrentes padrão
CLI_01858,Sul,Varejo,Distribuidor,Médio,76.8,788.6,18,4587.94,82582.84,1.83,88.28,296.19,5331.42,0.3756,1.88,26.58,26.19,Alta,19.29,0,normal,Recorrentes padrão
CLI_01859,Sul,E-commerce,Venda direta,Médio,39.6,608.5,6,3680.58,22083.49,2.64,93.81,259.0,1554.0,0.4256,2.44,16.12,18.68,Média,16.08,0,normal,Recorrentes padrão
CLI_01860,Norte,Indústria,Distribuidor,Grande,118.4,654.4,4,3769.14,15076.57,2.54,88.52,241.13,964.52,0.3685,3.79,20.27,16.06,Alta,20.62,0,normal,Recorrentes padrão
CLI_01861,Centro-Oeste,Varejo,B2B,Médio,329.4,607.2,8,5761.53,46092.28,6.47,88.45,788.71,6309.68,1.2989,6.49,19.48,15.42,Média,32.27,0,normal,Longa distância alto custo
CLI_01862,Centro-Oeste,Varejo,B2B,Grande,211.2,267.4,9,5150.23,46352.09,5.19,52.66,596.03,5364.27,2.229,17.09,3.0,68.66,Baixa,62.9,0,normal,Críticos operacionais
CLI_01863,Centro-Oeste,Varejo,Venda direta,Pequeno,259.0,1047.0,5,2357.56,11787.79,5.84,64.85,635.36,3176.8,0.6068,11.03,50.95,62.15,Alta,57.58,0,normal,Críticos operacionais
CLI_01864,Sudeste,Varejo,Distribuidor,Médio,22.8,665.0,12,4245.07,50940.9,1.97,84.28,284.92,3419.04,0.4285,3.54,28.34,12.4,Média,22.56,0,normal,Recorrentes padrão
CLI_01865,Centro-Oeste,Varejo,Venda direta,Médio,435.0,884.7,8,5258.89,42071.13,5.16,96.84,718.43,5747.44,0.8121,5.24,26.58,26.51,Média,24.34,0,normal,Longa distância alto custo
CLI_01866,Norte,Atacado,B2B,Médio,163.8,252.2,4,2221.5,8885.99,1.8,89.76,489.62,1958.48,1.9414,9.5,62.98,48.1,Baixa,30.12,0,normal,Baixo volume instável
CLI_01867,Sudeste,E-commerce,Venda direta,Médio,307.8,697.1,9,4282.51,38542.6,3.66,70.83,521.91,4697.19,0.7487,13.84,46.16,43.27,Média,47.96,0,normal,Críticos operacionais
CLI_01868,Nordeste,Varejo,B2B,Grande,54.5,1061.8,11,8477.74,93255.19,1.21,99.5,215.32,2368.52,0.2028,0.77,14.27,18.59,Premium,7.28,0,normal,Estratégicos urbanos
CLI_01869,Sudeste,Indústria,Venda direta,Pequeno,95.4,515.0,8,3885.76,31086.1,1.35,92.39,266.32,2130.56,0.5171,1.7,23.96,35.66,Média,15.69,0,normal,Recorrentes padrão
CLI_01870,Centro-Oeste,Varejo,Distribuidor,Pequeno,162.8,358.6,4,1834.56,7338.24,3.98,72.31,412.08,1648.32,1.1491,5.39,54.0,57.97,Baixa,43.96,0,normal,Baixo volume instável
CLI_01871,Centro-Oeste,Varejo,Distribuidor,Pequeno,152.6,590.0,10,5197.05,51970.51,1.79,90.59,309.87,3098.7,0.5252,3.24,17.1,32.92,Média,17.99,0,normal,Recorrentes padrão
CLI_01872,Nordeste,Varejo,Marketplace,Pequeno,53.1,444.7,8,3408.69,27269.51,2.89,94.27,233.51,1868.08,0.5251,25.08201673684325,4.76,20.34,Alta,31.27,1,ocorrencia_extrema,Recorrentes padrão
CLI_01873,Sul,Indústria,Distribuidor,Pequeno,430.1,1155.3,8,5092.53,40740.27,4.2,52.58,462.52,3700.16,0.4003,17.29,43.02,51.2,Alta,64.21,0,normal,Críticos operacionais
CLI_01874,Nordeste,Atacado,Venda direta,Pequeno,180.8,518.6,3,4203.77,12611.3,6.49,65.92,615.84,1847.52,1.1875,17.74,22.72,55.0,Média,59.12,0,normal,Críticos operacionais
CLI_01875,Sudeste,Atacado,Marketplace,Pequeno,353.3,700.1,11,3124.35,34367.81,7.04,72.56,530.61,5836.71,0.7579,14.47,41.15,74.92,Média,57.74,0,normal,Críticos operacionais
